appid	name	detailed_description
2127310	Deltazone Reloaded	The world has become a battleground. In DELTAZONE, you are thrust into an unprecedented global conflict that has raged on for years, leaving cities shattered and nations divided. The source of this chaos lies beneath the earth: mysterious purple crystals, known as Veilstone, have emerged, disrupting the balance of power and igniting a war that threatens to consume everything. These crystals are more than just precious resources; they possess unparalleled energy capabilities—enough to power entire nations or create weapons of mass destruction. Whoever controls the Veilstone controls the fate of the world. As nations and factions scramble to seize this power, alliances are forged and broken, and the lines between friend and foe blur. You and your squad have one mission: eliminate the opposition and reclaim the land that was once your home, now overrun by those desperate to exploit Veilstone's power. Every bullet fired, every step taken, brings you closer to victory or pushes you closer to defeat. But Veilstone is not without its dangers. The crystals emit a toxic radiation, corrupting the landscape and mutating those who come into prolonged contact. Abandoned cities and once-thriving regions have become twisted wastelands, filled with hostile creatures born from the crystals' energy. To succeed, you must navigate this hostile terrain, where every corner holds the threat of enemy soldiers or mutated horrors. Strategize. Adapt. Dominate. Only those with the sharpest skills and the steadiest nerves will prevail. In the heart of chaos, your fate is determined by your ability to outthink, outmaneuver, and outfight your enemies. Will you harness the power of Veilstone to turn the tide, or will it consume you as it has so many others? The crystals are both a curse and a weapon—how you use them will shape the course of the war. Welcome to DELTAZONE. The battlefield awaits, and it’s time to make your mark. The future of humanity rests in your hands. 
1123070	REFLASER	Reflaser is a puzzle game in which you control the laser reflections to activate various devices. The goal of each level is to direct the laser to the white sensor. Use different reflectors and open new ways, thinking through each next step. There is no time or attempts limits, you can relax with the soothing music and experiment calmly. Key features Overcome 72 puzzles that take you from the beginning of spring to the last winter night’s dreams Use reflected laser beams to activate various devices Enjoy a pleasant and soothing soundtrack Unlock many achievements 
3262760	Valley of Stars	Game Features Choose one hero from two characters. Knight: A fighter who is good at physical close combat and archery. She is proficient in elemental magic and can manipulate fire. Her combat skills include using lightning to stun and knockdown enemies to gain an edge in close combat. Ranger: She sacrifices her physical combat ability, but she can manipulate fire and ice, build turrets, and even summon battle pets to support the battle. Defeating the big devil in the deep forest will be quite challenging. You need to defeat small monsters to level up and defeat the big devil through continuous fighting and exploration. During the fight, don't forget to save and load your game progress at any time to avoid having to level up again from scratch. 
539300	Solitaire	The card game that everyone loves. Rediscover the classic card game, finally in a digital version that everyone can play! Arrange the cards from Ace to King in the 3 most popular game modes and spend an enjoyable moment indulging in your favourite pastime. A classic brain-teaser in which you will need all your concentration to earn as many points as possible. Only those making the fewest moves will have their names inscribed at the top of the international rankings. - 4 different settings: casino, beach, field and tea room. - 3 game modes: Spider, Klondike and FreeCell. - Adapted levels of difficulty. - Intuitive controls. - Different rankings: world, local and against your friends. Quite simply, Solitaire.
2843340	CARS	Take a quick drive to your final destination. Created by Mario von Rickenbach and Michael Frei at Playables, the creators of Plug &amp; Play and KIDS. Play time: ~10 minutes 
406780	Welcome to Boon Hill	An afternoon spent walking between the gravestones reading the whispers of those that have passed. This is the experience Boon Hill promises to give. A graveyard simulator, with all the adventure of exploring a real graveyard without looking like a creeper. To put it as simply as possible, Boon Hill is a game about reading gravestones. There might be a few other elements in the final product but the bulk of the game would be just walking through a graveyard, reading epitaphs and thinking about who these people were and never will be again. Free Roaming The game itself has no win scenario. As the protagonist you'll start with a specific gravestone you're looking for, but finding it won't end the game. Looking at every gravestone once won't end the game. Doing everything there possibly is to do won't end the game. The game ends when you decide to leave the graveyard. The experience is yours. It isn't dictated by some preset guidelines. No Danger The game has no lose scenario either. There is nothing threatening the player. No zombies bursting up from the graves and no vampires hidden deep in the mausoleums. The gravedigger is not digging a grave for you and it's impossible to be buried alive. There's nothing to be afraid of at Boon Hill, except perhaps your own mortality, despite what some NPCs might tell you. Though they do say you should never fall asleep in a graveyard. Discover Mystery In the Graveyard Boon Hill is not aimless. Boon Hill is about inferred stories, about the connections people have that continue even after they die. The graveyard tells many tales woven by those who've long since passed on: stories of love, life, sorrow, and joy, told over generations. The threads of narrative are woven throughout the gravestones for you to discover, if you have the inkling to look. A row of graves all with the same last name, most of them having died very young, suggests a specific set of circumstances. An epitaph that reads 'Survived by no one' is dour, yes, but clearly someone carried out their last wishes. Here, people are tied together by something as simple as similar birth dates, the places they were born or died, and even the styles of their grave markers. Subtle stories abound in the rows of stone. The specifics of what you can expect from Boon Hill: Fancy, advanced 16-bit graphics! The kind of graphics you drooled over twenty years ago. The ability to choose your gender as male OR female! How very progressive. Well over a thousand individual graves and epitaphs! It's the whole point of the game, after all. Several NPCs to interact with! At least more than two. Crows! The graveyard has a lot of crows. It's as much a feature as anything else. Figure out what's up with that weird goth chick! She's kinda creepy. Virtual graveyard! Real depression! Feelings of depression are not guaranteed, but reading epitaphs is not known as a heartwarming pastime. Lie in an open grave! Haven't you always wanted to do that? Real-time mourning! You'll be able to leave flowers, and look sad. All in real time! Only three flowers allowed per visit of the grounds. But mostly, Learn about the history of this town and the kind of people that lived their through the legacy they have left behind in the graveyard boon hill. 
1975840	Sovranti	What is Sovranti? Sovranti is an entire board game library that you can play from your PC, tablet or phone. Our rules-enforced gameplay helps folks learn games, keeps track of scoring and gives you the feeling of sitting around a table with friends! Discover our growing catalog of competitive, coop and solo games. Focus on the fun and not spending all your time looking up rules. What's special about Sovranti? Full rules enforcement! No more guessing how to play the game or forgetting rules. Automated scoring for all games. Feels like sitting around the table with friends. If you can play the game on Sovranti you can play it around the table and vice versa. All of our game look and feel just like they would if you are sitting around a table in person. 3D environments. Want to play in a medieval castle or on the moon? Or maybe you would prefer to play in a garden? The choice is yours. Avatars! Part of replicating playing around a table is being able to feel like you are there. Our 3D avatars give you that sense of being there. We have lots more planned for avatars in the future! Voice and text chat built in. Solo play! If the game has solo play we add that as well so you can play even if your group isn't available. Mobile first design with simple controls that work equally well on a phone, tablet or computer. All you need a phone, tablet or PC and an Internet connection and you can play with friends no matter where you are. All games officially licensed so you are supporting the publishers and designers of the games. How does it work? Simply download the app on any available platform, sign up for a free account and start playing! Every month we rotate which games are available to play for free so there's always something free to play. We do offer paid subscriptions that allows you to play any game whenever you want. Start a table and have your friends join or try one of our solo games. What are the subscription levels? Sovranti is free-to-play . No paid subscription is required to play. Our free Silver account grants access to any of the games on the free play list which rotate periodically. Our Gold account unlocks all the games so you can play any game at any time. Our Platinum account unlocks all the games for you and everyone else at the table. We often refer to this as our Family or Game Group subscription as only one person at the table needs this account and everyone else can just have a Silver account and you can play whatever you want. Key features Full Rules Enforcement Automates Scoring Supports 1-8 player games Full voice and text chat built in 3D Environments and Avatars Rotating library of free to play games Cross-platform play between phone, tablet, PC and Mac 
3028900	Cosmic Parkour: Infinite Journey	Your arch nemesis has taken your invention called the Dimension Jumper! This device lets its user travel to any dimension they wish! Except your arch nemesis has used it to send you into a place known as Cosmic Parkour! A land filled with terrain and entity-based dangers! There are over 40 levels for you to complete! Which includes boss fights and bonus levels! Use hints, problem solving skills and awesome parkour to complete each level! More levels are added with game updates! 4.5 Stars rating on the Microsoft Store! Submission to Brackeys Game Jam 2022.1! 
1588400	Spacelines from the Far Out: Flight School	Learn the basics of space-faring and get a taste of Spacelines from the Far Out... for free! A CRASH COURSE IN FUN Welcome, applicant! Do you have what it takes to become a full-fledged space flight attendant? Then pack your bags, invite your friends, and take on a space captain's first challenge: surviving the trip from the flight school to the Company Terminal. ENTER THE WORLD OF SPACELINES Flight School features a simple campaign that will get you ready for the full experience of Spacelines . What you'll find in Flight School: Flight school campaign Full online and local multiplayer 1 ship, with 3 layouts Low and medium tier ship upgrades 10 spaceline customizations WANT MORE? Remember to wishlist the full version of Spacelines from the Far Out, featuring: Unlock the Aurora Terminal Manage, customize and upgrade your fleet of ships Massive main campaign Even more procedural challenges and events Tons of unlockable ships 50 unlockable playable characters 100 unlockable spaceline customizations If you experience any discomfort due to zero gravity, sudden decompression, or relativistic time dilation, please immediately contact the nearest Inspector at our official Discord server.
1399400	VR historical journey to the Buddhist civilizations: VR ancient India and Asia	VR's historical journey to Buddhist civilization is a virtual game. In real life, we can only understand history and culture through historical books, pictures, cultural relics or historical sites. But none of these can satisfy us. Sometimes we may have the illusion that one day we can go back to the past, we can see with our own eyes and feel the culture of that era. But this is basically impossible in real life. Fortunately, in the VR field, this virtual game we created allows participants to enter an extremely realistic simulation world by using virtual reality equipment. The immersive and immersive feeling brought by VR technology makes other technologies difficult to compare. This game simulates the scenes of the ancient Indian era, with a total of 6 scenes; one of the scenes is a temple scene created based on historical data. The strong Buddhist atmosphere makes us seem to travel through time and space and come to the ancient Indian period. In the game, you can see the ruins of the once glorious temple. From the statues inside, you can see that it is a temple of Ganesha. Ganesha is the god of wisdom and obstacles in Hinduism and Indian mythology. He is the spiritual son of Lord Shiva and the goddess Parvati (Parvati). Ganesha has a wide audience. In addition to visual enjoyment, you can also enjoy music with Indian cultural characteristics that we have carefully prepared for you. Of course, this is just one of the scenes we prepared for you, and more are waiting for you to explore by yourself. Here you only need a small amount of money to buy our game, and you will get 6 ancient Indian architecture scene tour games, you can choose any scene to start your tour. You can walk freely in the game as long as you use the VR device and visit any corner inside. At the same time, in order to prevent you from being bored during the tour, we have also designed a game session to find the treasure chest to bring more fun to your tour. Every time you find a treasure chest, you will get different points. The more treasure chests you find, the more points you will accumulate; don’t underestimate this point, this point will bring you a huge surprise after the game is over Big gift package. In addition to the game items to visit the scene, we also provide fishing game items imitating traditional fishing, bow and arrow hunting games and snake games. I have to say that the snake-eating game is very good for our shoulder and neck health. At the same time as the game, we are constantly exercising our cervical spine. It is really a very good game. You see, you only need to spend a very small amount of money to get so many things, it is really very cost-effective. If you have children in your family, you can let them play this game together, so that they can learn more about history and civilization. You don’t need to travel thousands of miles to let your children visit the world’s relics. There is no fatigue of long distances, no crowds, and no need to buy tickets; everything becomes very simple and convenient. Now I will give you a brief introduction to the history of the development of ancient India and Buddhism. Indian Buddhism was born and taught in ancient India, approximately in the 6th to 5th centuries BC. The founder is Siddhartha (565~485 BC) and his matrilineal family name is Gautama. Sakyamuni is the honorary name given to him by Buddhists, meaning 'the saint of the Sakyamuni'. The rise of Buddhism coincided with the rapid development of slavery economy in India. At that time, the social and economic development of the Indian subcontinent was extremely unbalanced. Most areas entered the slave society, but some places still maintained the remnants of clan communes; in some economically developed areas, productivity has been greatly improved, and agriculture is produced The main form, the handicraft industry, has diverged from agriculture; with the development of the commodity economy, batches of slavery countries dominated by cities and towns have begun to be established. At that time, various countries conquered each other, the Aryans and other tribes from outside and the indigenous peoples had many contradictions, and class contradictions were very sharp. Before the rise of Buddhism, Brahmanism was the main religion in India, and Brahmanism held a dominant position. Brahmanism advocates the three principles of Vedic Revelation, Sacrifice Almighty, and Brahman Supreme. However, with the emergence and development of slavery countries, this trend of thought has not been able to fully adapt to the ruling needs of the emerging Kshatriya nobility, so free thinkers appeared. Promote the trend of thought of Salmon. According to the Buddhist scriptures, these trends of thought have 'six divisions' and '96 kinds of external views.' The main ones are Shunshi, Shanaism, and Life School (also known as Xie Ming Wai Dao) and so on. Buddhism is also the main school. . Among the slavery countries at that time, Magadha and Qiaosaluo were both areas where Buddhism became popular earlier. Buddhism has experienced a history of 1800 years in India, and its process can be roughly divided into 4 periods: primitive Buddhism period (6th or 5th century BC~4th or 3rd century BC)\Mini Buddhism (4th or 3rd century BC~ To around the first year of the Christian era), Mahayana Buddhism (around the first year to the seventh century) and Esotericism (about the seventh to early 13th century). In the latter three periods, many schools of different theory and practice appeared. From the second half of the third century AD, Buddhism began to spread outside ancient India and gradually developed into a worldwide religion. In India, it was due to the prosperity of Hinduism after the 8th to 9th centuries AD, plus internal Buddhism factions. Other disputes and corruption of monks, as well as frequent foreign invasions, especially Islamic conquests by force, many monks were killed, and many important temples and cultural relics were destroyed. As a result, Indian Buddhism began to decline and tended to be in the early 13th century. It died out and only revived slightly after the 19th century. (600-800 BC) The historical characteristics of ancient India are the establishment of the Varna system and its transformation to a caste system, the assimilation of tribal society and its transformation to the state, the rise of the land grant system and its transformation to feudalism , Buddhism went from prosperity to decline, and the rise of new Brahmanism and its transformation to Hinduism. Buddha period (6th to 2nd centuries ago) From the end of the Vedic era (600 before) to the Maurya dynasty of Magadha, the Buddha's period of more than 400 years is the second city after the prosperity of the ancient Indian gold coin Duhe cultural city. Prosperous period. During this period, Sakyamuni founded Buddhism and Daxiong founded Jainism. According to Buddhist literature, there were 16 countries in India at the beginning of the 6th century BC. The main ones are Magadha, Kassa, Chisara, Bazhi, Julu, Pandhara and Gandhara. In the great countries of this period, Varna’s hierarchy replaced the tribal system. Monarchs and warriors became Kshatriya, priests and teachers became Brahmins, farmers and taxpayers became Vaishyas, and laborers who served the above three levels became Sudras. During the Maurya Dynasty (322 BC to 185 BC) The founder of the Maurya dynasty of Magadha Kingdom was Pingpi Bharat at the same time as the Buddha. In the Maurya Dynasty, only the king had the right to have a standing army and receive tribute. The power of the king marked the victory of Kshatriya in the long struggle against the Brahmins, but the Brahmins still had great power in the Maurya Dynasty. During the reign of King Ashoka, the dictatorship of slavery monarchy in ancient India reached its peak. In order to expand his kingdom, King Ashoka fought for 11 years, but the blood and cruelty of the war made him repent. Later, King Ashoka converted to Buddhism and established a new law based on the Buddhist doctrine of peace. Ashoka built roads in the country, expanded irrigation projects, developed the country's economy, and made the country prosperous and prosperous. 
2575120	CONTORTED	CONTORTED - First Person Horror game STORY Someone close to you has gone missing and you believe the only way to get them back is to take the risk and go look for them yourself. GAMEPLAY Encounter variety of enemies where careful listening and observation is crucial to your survival. if you get attacked, your only options are either to react fast with your camera, or to run away. Use your camera to reveal new objects into the world, use night-vision to see in the darkness and to create new light sources. Manage your power usage by finding energy sources to recharge your battery. Look and listen carefully around your environment to find the next well and to descend down them even deeper into new and horrifying environments FEATURES - 100% Original soundtrack to create an eerie and creepy atmosphere - Beautiful graphics powered by Unreal Engine - A fun minigame to play - Gameplay that increases tension and fear - Varied environments - Multiple types of enemies Takes around an hour to complete Follow me at @namogames everywhere! 
2945740	Stellar Rising	Innovative Core Mechanics: Unique Leap Feeling Simple Operation: Hold/Release the Button at the Right Time Unique Gaming Experience: Accurate Timing Control A Platform-Jumping Game without 'Platforms' Challenging Journey: Over 40 Levels Play as a Star Returning to the Sky Don't Get Discouraged by Falling; This is the Only Way Back to the Sky. 
3065390	Caribbean Pirates	Caribbean Pirates is a board game that immerses players in the world of sailing battles in the Caribbean at the end of the 17th century. Different game tasks in several missions, you can play for different sides against each other, together on the same screen or against the computer. Become a pirate, board the booty, or help the Spaniards take out galleons with gold! There are 12 sailboats of various characteristics available in the game, from small luggers and sloops to large multi-gun galleons and battleships. The game is easy to manage, try and become a thunderstorm of the archipelago!
2599780	I commissioned some cats 3	You might also like About the Game A hidden object game where you must find all the cats and wool to complete each level. Key features: 🖼️ 15 Unique artworks ❓ 1500+ Hidden objects total 🐈 750+ Cats 🧶 750+ Wool 💡 ∞ Unlimited hints if you get stuck ♻️ Restore a small number of hidden objects to a painting so you can find them again! 🎵 Music for each artwork ⌨️ Use your keyboard to move/zoom in if you have no scroll wheel 💾 3x save slots 🗑️ Reset progress entirely and play again 🕒 Timer included to show how long you took to complete each level Context: The brief was simple. I commissioned artists to create a fantasy world, and hide as many cats and wool as they can inside it. Now it’s your job to find them all! With 15 art pieces to choose from, you will have a lot of searching to do. Controls: Use your mouse to move around the image and zoom in / out. When you find a cat or wool, click it and it will disappear. You can also use WASD to move and the arrow keys to zoom. Difficulty: A full range of difficulty is included, but all levels start unlocked, your progress is saved as you play, and you can use hints if you get stuck. Get immersed: Each painting has its own music to help you connect with the world, as you search for everything. Replayable You can restore a small number of hidden objects back into a painting so you can find them again! It’s much harder when there are only a few hidden objects left (especially randomly). You can also use up to 3 save slots so you can replay without progress loss. Alternatively, you can reset your progress for the entire game if you’d like to start over.
1441550	Regular Human Workshop	Regular Human Workshop is a 2D physics simulation sandbox. There are no predefined goals or objectives. Simply throw objects into the world and interact with them in various ways. Core Features: HUMAN RAGDOLLS Ragdoll simulates a human body that balances itself on two feet no problem. You can force it to walk, sit, squat or turn it into a pile of guts by stabbing, shooting, burning, beating or tearing it to pieces. Furthermore, these ragdolls are gifted with life-like features such as blood circulation, consciousness and sensation of pain. GRAVITY Gravity is a given, but in Regular Human Workshop some levels have their own unique types of gravitation. Each and every object or effect in the game are designed to adjust to these gravitational differences. AUTOMATION Most of the game's objects can be connected together using IO (Input/Output) system, which is designed to be as easy to use as possible. Connect the button with the gun using wires (see the example above); and now when the button is pressed, the gun will fire. With this simple when something happens, do something system, everyone can create fun automatons using myriad of devices, sensors, detectors and other objects. On top of that, the game allows loop connections, which makes it possible to create complex automation systems. SLOW MOTION Things may be happening too fast for the naked eye to catch in this world. And sometimes you just want to witness the spectacle of a bullet flying through ragdoll's body or an explosion turning a structure into rubble in it's full glory. A possibility to slow down or pause the time with a press of a button allows you to witness mayhem that unfolds in a slower pace. SAVE SYSTEM Sometimes you want to keep your creations for later use. The game allows you to copy or save a group of objects and then paste them anywhere on the screen.
207490	Rayman® Origins	Ubisoft Online Services Decommission Update From 25 January 2024: Online features will no longer be available for this product. About the Game Michel Ancel, celebrated creator of Rayman®, Beyond Good &amp; Evil®, and the Raving Rabbids®, returns to his roots to bring us Rayman® Origins: a high-definition, 2D side-scrolling, platforming adventure with full four-player co-op! Play Rayman Origins and discover or rediscover the magical universe and legendary 2D gameplay that captured the hearts of millions of fans... When the Glade of Dreams is overrun by “nefurrious” Darktoons, the Fairy Council hastily invokes Rayman to save the day; but the hero of light isn’t quite all there…To help him, Rayman teams up with his best friend, Globox, and two crafty wizards, the Teensies. Together, the world’s most hilarious team of heroes will need to restore peace to the Glade, or watch as their beloved home vanishes like a bad dream... Key Features Rebirth of a Platforming Legend: It’s been 15 years since the initial launch of Rayman. Rayman Origins brings back many of the classic characters, revived in their original 2D form, as well as a whole new world of characters and environments. Four-Player, Jump-In/Jump-Out, Co-op Gameplay: Play as Rayman in the solo campaign, or have up to three friends jump in at any time to play as Globox or as one of the two Teensies. Players can leave at any time without affecting the others’ progression. Unique Approach to 2D Art: A rich world with over 100 characters and 12 unique environments created by some of the video gaming’s most reputed artists and animators. This creative approach to 2D design will recapture the hearts of platformer fans and introduce a new generation to one of the industry’s best-loved characters in his original 2D form. A Vast Playground: Rayman Origins includes over 60 levels of 2D platforming gameplay designed for all ages and playing styles. Unlock new abilities progressively and return to previous levels to discover new paths and secrets. Variety of Gameplay: Rayman Origins is a platformer at its core, but it has elements of many game genres. Rayman, Globox, and the Teensies gain unique abilities as they progress through the adventure, including swimming, diving and the sensational “HairlyCopter.” The game also features many elements of action, adventure, and beat-’em-up gameplay. Epic Boss Fights: A giant pink monster with hundreds of eyes... A possessed, mountainous golem... An evil daisy-cum-carnivorous plant...Rayman Origins will put players to the test with these and many more challenging boss battles! A Handful of Highly Talented Artists and Engineers: Rayman Origins was developed by the UBIart team in Montpellier and is built on an open-source game engine - the UBIart Framework - designed by Michel Ancel to allow much smaller teams of artists and developers to produce incredibly high-quality graphics and gameplay quickly and efficiently. This garage-game approach has led to great strides in creativity and innovation. 
1152200	Furry Shakespeare: Love's Lizards Lost	The young king of Navarre has declared a three year study of Castle Dragongate, an ancient keep of unknown origin. He wishes to uncover its secrets, which have been fabled to link back to the beginning of time. Something like that, at least. It sounds like an awesome spring break for you and the rest of the king's entourage. There's no possible way that you'll stumble on to a conflict that is in dire need of resolution. Hey! The young queen of France is here with HER entourage! That's going to lead to some sexy hijinks, right? I can already feel the existential dread of what may be lurking within those ancient ruins fading away! An Adventure game with Dating Sim aspects, based on one of Shakespeare's lost works, 'Love's Labour's Won'. Engage in witty banter over five acts as you pick and choose which of your fellow compatriots to learn about and totally not flirt with. Will your (totally not careless) actions doom or free the surrounding lands? 
2269120	The Dark Side Of Mars	STORY In the near future man has discovered a cave system on Mars. In it they found plant life but after testing the plants mysterious water source they accidentally unleashed a terrible disease. In The Dark Side Of Mars you play as the Red Arc Facility's head of security Mr Conroy and all you have to do is escape, by finding the key cards and space suit. GAME PLAY The Dark Side Of Mars is a survival horror game where you need to find your way though one big maze that is the Red Arc Facility. You need to Find four Key cards and one Space Suit to escape the facility alive. You can discover audio logs around the map revealing what really happened as you explore. But be careful because something is roaming around and they kill anything human, some enemies run and some relentlessly follow you, loose sight of them to make them give up. All you have is a flash light, Your battery dies quickly and recharges slowly and so does your stamina. FEATURES The game is one big maze so make sure you take notes! Sprint from danger! Duck under half open doors to escape! Use your flashlight to light the way! But be careful! You tire fast and recover slow and your flashlight battery dies quickly and powers back up slowly! CONTROLS Controller support is active but menus and pause screens can only be navigated using mouse and keyboard.
2015620	Valkyrie of Phantasm	Story A meteorite suddenly crashes into Gensokyo. A crack appears on its metallic, egg-like surface, and small particles of light shine through the cracks, and they scatter all at once, in all directions. Eventually, they reach the most powerful residents of Gensokyo. One of these lights reaches Reimu Hakurei. It engulfs her, as it transforms into what looks like a suit of armor. A name echoes in her head, and she repeats it out loud, 'Valkyrie Arms...' Sensing the beginnings of an incident, she sighs and looks off in the direction which the light came from. She floats up into the air, and is gone in the blink of an eye, leaving nothing but a red trail of light behind her. 'My body feels so light...' Flying faster than ever before, Reimu realizes that her armor—her Valkyrie Arms—are to thank for her newfound speed. Who gave her this power, and for what purpose? To find the reason behind it all, Reimu hurries on her way... but it doesn't take long before someone stands in her way. 'Looks like I'm not the only one.' Standing before Reimu is another girl, similarly clad in a set of Valkyrie Arms. They were both granted the same power, and they both know what must be done... And thus, a high-speed danmaku battle begins. Valkyrie of Phantasm is based on the Touhou series, but has a brand new original story with the creators' own interpretations of the world and characters. This is a Touhou Project fan game developed by Areazero. Game System ■ Basic Actions Attack: Perform a close-range melee attack Shot: Shoot bullets; hold for rapid-fire Spell: Cast a powerful bullet pattern spell Step: Perform a quick evasion Boost Dash: Dash mid-flight at high-speeds Guard: Put up a barrier to block attacks ■ Special Actions Accel Drive: Power up temporarily (raises movement speed, motion speed, and attack power) The increase in stats depends on the number of charges in the Drive Gauge Level 1 to Level 3 + Level MAX Has burst effects Accel Drive Spell: A powerful spell only usable during Accel Drive Ultimate Spell: An extremely powerful spell only usable at Level MAX Charged Melee Attack: Has a guard-breaking effect. Shatters the guard and staggers the opponent Rush Attack: A mid-range charge attack Side Attack: A high-speed flank attack (take two steps at a right angle and attack from the flank) Backstep Attack: Do a backstep and then attack Boost Dash Attack: A powerful strike dealt after a Boost Dash that staggers the opponent Step Cancel: Take a step to cancel the idle time in between attack actions Number of Players 1-4 players ※Multiplayer requires online play
696760	HoloLAB Champions	HoloLAB Champions is a virtual reality chemistry game show, where you complete lab experiments to become a Champion of lab practice. Interact with equipment and materials that you'd find in an actual lab. You must finish your experiments safely and accurately to earn points for entrance into the Hall of Brains. Scoop, pour, and burn your way to mastery in the HoloLAB. Your holographic host Earl and his sidekick Meyer guide you through a series of mini-labs that lead up to an ultimate lab challenge. Score achievements and do your best to earn an elemental trophy in this amazing Labstravaganza. Virtual Lab Practice. Real Lab Mastery.
2453060	Dreamcore	Step into the space between dreams. Dreamcore is a psychological exploration game that immerses you in the haunting beauty of liminal spaces . Designed for fans of atmospheric, non-linear gameplay, it invites you to explore vast, interconnected Levels where every corner holds a mystery and every path leads to discovery. Each Level is an enigmatic labyrinth waiting to be explored. Your goal is to navigate its twists and turns, uncover its hidden logic, and find your way to the exit. But beware—the deeper you go, the more these spaces will challenge your perception of reality. Without monsters or jumpscares , Dreamcore builds tension through the eerie beauty and unsettling stillness of its liminal spaces. With its grainy, dreamlike VHS-inspired visuals, Dreamcore captures the uncanny aesthetic of 1980s 'Found Footage.' Every detail, built in Unreal Engine 5 , pulls you deeper into its eerie, otherworldly embrace. Dive into the haunting stillness of Dreampools , a surreal maze of waterlogged corridors and shimmering reflections. With no set path, the labyrinth itself becomes the puzzle as you navigate its depths, uncovering the secrets of its uncanny design. Beneath the idyllic calm of Eternal Suburbia lies an unsettling truth. Inspired by the haunting cottages of Level 94, this neighborhood invites you to peer beyond the façades of normalcy. Can you decipher its layout and escape, or will you be lost to its endless streets? Every Level in Dreamcore is a standalone experience, offering a unique blend of exploration and atmosphere. Starting with Dreampools and Eternal Suburbia, new Levels will be added over time, expanding the game’s world . Early players will receive all future Levels at no extra cost. 
2183090	Corruption Ranch	Corruption Ranch is an adult monster breeding and pregnancy game where you can choose different monsters to breed and have a fertility chance for them to get pregnant. You can breed monsters with monsters or with the rancher either with normal pregnancy or with a monster that lays eggs. Newly born monsters pass on the desired characteristics to their children so you can earn silver and upgrade your ranch and buy new monsters. You can also harvest the monsters you already own to earn more silver. Traits are heritable and with no limit to how many of the traits a new monster can have you can carefully breed out traits you don't want and keep traits that you do. Breeding also affects stat modifiers and starting stats of monsters so make sure you're breeding two monsters (or the rancher) whose stats you want to pass on! Along with the standard monsters you can buy at the festival market, you can also find new monsters out in the world. Mate your rancher with monsters that you find to get her pregnant and you'll have a new monster type on the way.
2495200	Mountains of Madness	'I am forced into speech because men of science have refused to follow my advice without knowing why.' - H. P. Lovecraft An indie adaptation of H. P. Lovecraft's At the Mountains of Madness where you will assume the role of geologist William Dyer, leader of the Miskatonic University Expedition to the antarctic continent. Experience rising tension when all contact is lost with the advanced camp following new discoveries that will change every notion of the biological sciences. Exploration Follow the tunnels using equipment left behind by the advanced exploration team while you search for the missing members of the expedition. Mystery There is much to be discovered throughout the ancient antarctic continent. Curiosity will reveal you remains of lifeforms never seen by human eyes, ruins of a civilization considered impossible until now, but there things humans should hope will never be discovered A vast environment to be explored A range on tools to help you navigate it A rich story to be uncovered through exploration Horrors lurking where no sane person would ever dare to go 
2924760	DIROK	Dîrok is a unique game. First, because it is the first game that combines Connect Four with deck building, and second, because it is the first real-time turn-based game. This means that while it's your turn to make your move, things are still happening on the board. This introduces a new level of strategy never seen before. Additionally, the game features more than 100 real historical figures with whom you can build your deck, and each will have a bio that helps us learn more about who they were. As if that weren't enough, the characters will have different levels of strength, defense, health, and agility, as well as unique abilities that can positively affect allies and/or negatively affect enemies, potentially changing the dynamics of the game at any moment.
1961190	ROB	ROB! We need your help defending Earth from Alien UFO's. Each one having different defenses. Please Rob your are only hope. In this game you play as a Space Control Agent named Rob. Shooting randomly spawning UFO's out of Space to help defend Earth. Each wave awarding you with different letter UFO's to personalize your Steam Profile via Steam Achievements! UFO's are randomly generated meaning every round will be different and have a different difficulty. Credits to Zapson for creating the Soundtrack for 'ROB'. Features: Steam Achievements Controller Support 
218740	Pid	You are stranded on a strange and peculiar planet. It’s time to embark on your journey and find your way home! About Pid : During your adventure, you will find unlikely allies and use gravity beams to conquer platforms and solve puzzles on your gravity defying quest. Explore a mysterious and challenging platformer with striking visuals and a captivating story that transports you to a world beyond ours. Pid is like your world … Only different. Have a blast! Main features: Explore over 12 hours of challenging action-adventure gameplay. Play in fully realized co-op. Discover a beautiful alien world with twenty-two different locations and hundreds of secrets. Evocative soundtrack. Encounter dozens of unique foes. 
1061420	Obscure Doubt	Death is nothing more than a disease to the almighty Whitestar. A sickness that, in theory, should be able to be cured using so-called 'nefarious' magics. You are an unfortunate victim to his experiments. You were kidnapped, your memories were erased, and any trace of your existence was erased from the minds of your friends and family as you were murdered by him. Can you undo what was done to you and get revenge? Obscure Doubt is a story about uncovering the meaning of death and finding yourself along the way. Features: This is an RPG following an interesting story with a decent amount of humor! -2-5 hour playtime, depending on your play style. -In-game collectibles. -Customizable options including font, window color, and an alternate costume. -A character-driven narrative.
